pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.3869741999951657,None,2,2,10,2,,,,,26.399107300007017,,26.383148599998094,26.399107300007017,27.382589799992274,27.382589799992274,27.382589799992274,27.382589799992274,27.399578199983807,28.382087100006174,28.382087100006174,28.78311059999396,c,1,0.3869741999951657,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-150,z,11,3,2,z,1,0.45198439998785034,None,2,3,11,3,,,,,28.799300699989544,,28.78354499998386,28.799300699989544,29.782253299985314,29.782253299985314,29.782253299985314,29.782253299985314,29.799002799991285,30.78227950001019,30.78227950001019,31.249927800003206,z,1,0.45198439998785034,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-50,x,12,0,3,x,1,0.5956748999888077,None,3,0,12,0,,,,,31.26547019998543,,31.250425000005635,31.26547019998543,32.24896589998389,32.24896589998389,32.24896589998389,32.24896589998389,32.26559590001125,33.265216800005874,33.265216800005874,33.86620749998838,x,1,0.5956748999888077,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
150,v,13,1,3,v,1,0.44839830001001246,None,3,1,13,1,,,,,33.88193519998458,,33.86671979998937,33.88193519998458,34.86592209999799,34.86592209999799,34.86592209999799,34.86592209999799,34.882614900008775,35.8658429000061,35.8658429000061,36.31605500000296,v,1,0.44839830001001246,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
50,c,14,2,3,c,1,0.41514529997948557,None,3,2,14,2,,,,,36.33232549999957,,36.31656629999634,36.33232549999957,37.31573080000817,37.31573080000817,37.31573080000817,37.31573080000817,37.33270820000325,38.31523430001107,38.31523430001107,38.73270630001207,c,1,0.41514529997948557,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-150,z,15,3,3,z,1,0.5141341999988072,None,3,3,15,3,,,,,38.74926429998595,,38.733083400002215,38.74926429998595,39.73236359999282,39.73236359999282,39.73236359999282,39.73236359999282,39.74913439998636,40.73234539999976,40.73234539999976,41.249549000000115,z,1,0.5141341999988072,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-50,x,16,0,4,x,1,0.48270760002196766,None,4,0,16,0,,,,,41.26598009999725,,41.24998829999822,41.26598009999725,42.249319299997296,42.249319299997296,42.249319299997296,42.249319299997296,42.26551029999973,43.24932780000381,43.24932780000381,43.733551199984504,x,1,0.48270760002196766,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
150,v,17,1,4,v,1,0.3995712000178173,None,4,1,17,1,,,,,43.749123599991435,,43.73459459998412,43.749123599991435,44.749320500006434,44.749320500006434,44.749320500006434,44.749320500006434,44.749320500006434,45.7489179999975,45.7489179999975,46.15008359999047,v,1,0.3995712000178173,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
50,c,18,2,4,c,1,0.780090400017798,None,4,2,18,2,,,,,46.16562179999892,,46.150975099997595,46.16562179999892,47.14910589999636,47.14910589999636,47.14910589999636,47.14910589999636,47.1659393000009,48.1652070999844,48.1652070999844,48.94988060000469,c,1,0.780090400017798,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-150,z,19,3,4,z,1,0.46338999998988584,None,4,3,19,3,,,,,48.965893399989,,48.9502622,48.965893399989,49.94936480000615,49.94936480000615,49.94936480000615,49.94936480000615,49.965976000006776,50.94934120000107,50.94934120000107,51.41650739999022,z,1,0.46338999998988584,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-50,x,20,0,5,x,1,0.5009963000193238,None,5,0,20,0,,,,,51.432646000001114,,51.41695499999332,51.432646000001114,52.41589569998905,52.41589569998905,52.41589569998905,52.41589569998905,52.43285179999657,53.41597149998415,53.41597149998415,53.93268850000459,x,1,0.5009963000193238,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
150,v,21,1,5,v,1,0.43302729999413714,None,5,1,21,1,,,,,53.94933490001131,,53.933236999990186,53.94933490001131,54.932773400010774,54.932773400010774,54.932773400010774,54.932773400010774,54.94934779999312,55.932594999991124,55.932594999991124,56.36715139998705,v,1,0.43302729999413714,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
50,c,22,2,5,c,1,0.9995962000102736,None,5,2,22,2,,,,,56.382428299984895,,56.36790019998443,56.382428299984895,57.382473300007405,57.382473300007405,57.382473300007405,57.382473300007405,57.382473300007405,58.382673699990846,58.382673699990846,59.383769899985055,c,1,0.9995962000102736,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-150,z,23,3,5,z,1,0.48490129999117926,None,5,3,23,3,,,,,59.399083500000415,,59.38437819998944,59.399083500000415,60.3994856000063,60.3994856000063,60.3994856000063,60.3994856000063,60.3994856000063,61.39926169998944,61.39926169998944,61.88530689998879,z,1,0.48490129999117926,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-50,x,24,0,6,x,1,0.44796459999633953,None,6,0,24,0,,,,,61.899083399999654,,61.88590200000908,61.899083399999654,62.898799599992344,62.898799599992344,62.898799599992344,62.898799599992344,62.898799599992344,63.899345000012545,63.899345000012545,64.34945959999459,x,1,0.44796459999633953,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
150,v,25,1,6,v,1,0.6517752000072505,None,6,1,25,1,,,,,64.36593649999122,,64.34985890000826,64.36593649999122,65.34933679999085,65.34933679999085,65.34933679999085,65.34933679999085,65.36594319998403,66.34882549999747,66.34882549999747,67.00135989999399,v,1,0.6517752000072505,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
50,c,26,2,6,c,1,0.6101613999926485,None,6,2,26,2,,,,,67.01569239998935,,67.001883799996,67.01569239998935,68.01684900000691,68.01684900000691,68.01684900000691,68.01684900000691,68.01684900000691,69.01595090000774,69.01595090000774,69.63397190000978,c,1,0.6101613999926485,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-150,z,27,3,6,z,1,0.5073524000181351,None,6,3,27,3,,,,,69.6491520999989,,69.63457140000537,69.6491520999989,70.64942820000579,70.64942820000579,70.64942820000579,70.64942820000579,70.64942820000579,71.64926859998377,71.64926859998377,72.16675760000362,z,1,0.5073524000181351,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-50,x,28,0,7,x,1,0.5165564999915659,None,7,0,28,0,,,,,72.18240869999863,,72.16735619999235,72.18240869999863,73.16563730000053,73.16563730000053,73.16563730000053,73.16563730000053,73.18272439998691,74.16553379999823,74.16553379999823,74.68357059999835,x,1,0.5165564999915659,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
150,v,29,1,7,v,1,0.5254763000120874,None,7,1,29,1,,,,,74.69860820000758,,74.68414430000121,74.69860820000758,75.6993264000048,75.6993264000048,75.6993264000048,75.6993264000048,75.6993264000048,76.68238980000024,76.68238980000024,77.216944099986,v,1,0.5254763000120874,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
50,c,30,2,7,c,1,0.41491160000441596,None,7,2,30,2,,,,,77.23209519998636,,77.2176860999898,77.23209519998636,78.23213200000464,78.23213200000464,78.23213200000464,78.23213200000464,78.23213200000464,79.2159471999912,79.2159471999912,79.63273710000794,c,1,0.41491160000441596,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-150,z,31,3,7,z,1,0.7428463000105694,None,7,3,31,3,,,,,79.64904620000743,,79.63309590000426,79.64904620000743,80.63235830000485,80.63235830000485,80.63235830000485,80.63235830000485,80.64866679999977,81.63213380001253,81.63213380001253,82.38386299999547,z,1,0.7428463000105694,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-50,x,32,0,8,x,1,0.5925403000146616,None,8,0,32,0,,,,,82.39951129999827,,82.38462530000834,82.39951129999827,83.39944030001061,83.39944030001061,83.39944030001061,83.39944030001061,83.39944030001061,84.39865889999783,84.39865889999783,85.00034009999945,x,1,0.5925403000146616,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
150,v,33,1,8,v,1,0.48219899999094196,None,8,1,33,1,,,,,85.01551860000473,,85.0007634999929,85.01551860000473,86.01574959998834,86.01574959998834,86.01574959998834,86.01574959998834,86.01574959998834,86.99879449998843,86.99879449998843,87.48265900000115,v,1,0.48219899999094196,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
50,c,34,2,8,c,1,0.5426029999798629,None,8,2,34,2,,,,,87.49895569999353,,87.48330890000216,87.49895569999353,88.48206939999363,88.48206939999363,88.48206939999363,88.48206939999363,88.49938490000204,89.48265829999582,89.48265829999582,90.03367999999318,c,1,0.5426029999798629,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-150,z,35,3,8,z,1,0.4363302999990992,None,8,3,35,3,,,,,90.04937419999624,,90.03412070000195,90.04937419999624,91.03276979998918,91.03276979998918,91.03276979998918,91.03276979998918,91.04891579999821,92.04897189998883,92.04897189998883,92.499095999985,z,1,0.4363302999990992,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-50,x,36,0,9,x,1,1.0499896999972407,None,9,0,36,0,,,,,92.51512500000536,,92.49938170000678,92.51512500000536,93.49945299999672,93.49945299999672,93.49945299999672,93.49945299999672,93.51613259999431,94.49940450000577,94.49940450000577,95.5505206999951,x,1,1.0499896999972407,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
150,v,37,1,9,v,1,0.8882881000172347,None,9,1,37,1,,,,,95.56569149999996,,95.5511489000055,95.56569149999996,96.56529649998993,96.56529649998993,96.56529649998993,96.56529649998993,96.56529649998993,97.56562069998472,97.56562069998472,98.4666053999972,v,1,0.8882881000172347,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
50,c,38,2,9,c,1,0.7223165000032168,None,9,2,38,2,,,,,98.48265879999963,,98.4670463000075,98.48265879999963,99.4654101000051,99.4654101000051,99.4654101000051,99.4654101000051,99.48200650000945,100.4653083999874,100.4653083999874,101.19971230000374,c,1,0.7223165000032168,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-150,z,39,3,9,z,1,0.5122126000060234,None,9,3,39,3,,,,,101.21600270000636,,101.20028240000829,101.21600270000636,102.19909000000916,102.19909000000916,102.19909000000916,102.19909000000916,102.21581799999694,103.19911739998497,103.19911739998497,103.71667110000271,z,1,0.5122126000060234,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-50,x,40,0,10,x,1,0.5993589999852702,None,10,0,40,0,,,,,103.73267500000657,,103.7171107000031,103.73267500000657,104.71558129999903,104.71558129999903,104.71558129999903,104.71558129999903,104.73266579999472,105.71582399998442,105.71582399998442,106.31664119998459,x,1,0.5993589999852702,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
150,v,41,1,10,v,1,0.7150198000017554,None,10,1,41,1,,,,,106.33255659998395,,106.31733779999195,106.33255659998395,107.31603149999864,107.31603149999864,107.31603149999864,107.31603149999864,107.33267139998497,108.33212320000166,108.33212320000166,109.04957269999431,v,1,0.7150198000017554,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
50,c,42,2,10,c,1,1.2581163000140805,None,10,2,42,2,,,,,109.06568530001095,,109.04998310000519,109.06568530001095,110.04947070000344,110.04947070000344,110.04947070000344,110.04947070000344,110.06549919999088,111.04933089998667,111.04933089998667,112.31604000000516,c,1,1.2581163000140805,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-150,z,43,3,10,z,1,0.6198654999898281,None,10,3,43,3,,,,,112.3326826999837,,112.3165399999998,112.3326826999837,113.3156706999871,113.3156706999871,113.3156706999871,113.3156706999871,113.33197349999682,114.31525019998662,114.31525019998662,114.95065869999235,z,1,0.6198654999898281,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-50,x,44,0,11,x,1,0.5429013000102714,None,11,0,44,0,,,,,114.96562139998423,,114.95134989998769,114.96562139998423,115.96559609999531,115.96559609999531,115.96559609999531,115.96559609999531,115.96559609999531,116.96612800000003,116.96612800000003,117.5171551000094,x,1,0.5429013000102714,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
150,v,45,1,11,v,1,0.7631399000238162,None,11,1,45,1,,,,,117.5324949999922,,117.51773699998739,117.5324949999922,118.51648170000408,118.51648170000408,118.51648170000408,118.51648170000408,118.53233610000461,119.53218770000967,119.53218770000967,120.30024519999279,v,1,0.7631399000238162,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
50,c,46,2,11,c,1,0.7897629000071902,None,11,2,46,2,,,,,120.31595610000659,,120.30077979998896,120.31595610000659,121.29943019998609,121.29943019998609,121.29943019998609,121.29943019998609,121.31573249999201,122.31531370000448,122.31531370000448,123.11608619999606,c,1,0.7897629000071902,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-150,z,47,3,11,z,1,0.7648024999944028,None,11,3,47,3,,,,,123.13228299998445,,123.11669110000366,123.13228299998445,124.11602210000274,124.11602210000274,124.11602210000274,124.11602210000274,124.13264359999448,125.11597620000248,125.11597620000248,125.88294660000247,z,1,0.7648024999944028,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-50,x,48,0,12,x,1,0.7930381999758538,None,12,0,48,0,,,,,125.89938719998463,,125.88336259999778,125.89938719998463,126.88202980000642,126.88202980000642,126.88202980000642,126.88202980000642,126.89910310000414,127.89937110000756,127.89937110000756,128.69959329999983,x,1,0.7930381999758538,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
150,v,49,1,12,v,1,0.9592463999870233,None,12,1,49,1,,,,,128.7157409999927,,128.70009759999812,128.7157409999927,129.70076289999997,129.70076289999997,129.70076289999997,129.70076289999997,129.71626059999107,130.6992074000009,130.6992074000009,131.66681659998721,v,1,0.9592463999870233,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
50,c,50,2,12,c,1,0.6990196000260767,None,12,2,50,2,,,,,131.68234709999524,,131.66756010000245,131.68234709999524,132.66606310001225,132.66606310001225,132.66606310001225,132.66606310001225,132.68277089999174,133.66572889999952,133.66572889999952,134.3664482999884,c,1,0.6990196000260767,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-150,z,51,3,12,z,1,0.6863397999841254,None,12,3,51,3,,,,,134.38249809999252,,134.367193699989,134.38249809999252,135.365340999997,135.365340999997,135.365340999997,135.365340999997,135.38275900000008,136.365948199993,136.365948199993,137.06700099998852,z,1,0.6863397999841254,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-50,x,52,0,13,x,1,1.0454027999949176,None,13,0,52,0,,,,,137.0825240999984,,137.06751510000322,137.0825240999984,138.0825862000056,138.0825862000056,138.0825862000056,138.0825862000056,138.0825862000056,139.08314189998782,139.08314189998782,140.1336760999984,x,1,1.0454027999949176,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
150,v,53,1,13,v,1,0.8773384999949485,None,13,1,53,1,,,,,140.149311199988,,140.1341293999867,140.149311199988,141.14874350000173,141.14874350000173,141.14874350000173,141.14874350000173,141.14874350000173,142.1489586000098,142.1489586000098,143.03355849999934,v,1,0.8773384999949485,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
50,c,54,2,13,c,1,0.730269199993927,None,13,2,54,2,,,,,143.04914389998885,,143.03431610000553,143.04914389998885,144.0493879999849,144.0493879999849,144.0493879999849,144.0493879999849,144.0493879999849,145.03275429998757,145.03275429998757,145.76651359998505,c,1,0.730269199993927,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-150,z,55,3,13,z,1,0.8499685999995563,None,13,3,55,3,,,,,145.78267409998807,,145.76709020001,145.78267409998807,146.7657634000061,146.7657634000061,146.7657634000061,146.7657634000061,146.78201379999518,147.76601819999632,147.76601819999632,148.61728850001236,z,1,0.8499685999995563,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-50,x,56,0,14,x,1,0.7926062000042293,None,14,0,56,0,,,,,148.63237149998895,,148.6180148999847,148.63237149998895,149.63246900000377,149.63246900000377,149.63246900000377,149.63246900000377,149.63246900000377,150.63275520000025,150.63275520000025,151.43349560000934,x,1,0.7926062000042293,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
150,v,57,1,14,v,1,0.7631207999947947,None,14,1,57,1,,,,,151.44939950000844,,151.4339864999929,151.44939950000844,152.44930340000428,152.44930340000428,152.44930340000428,152.44930340000428,152.44930340000428,153.43260510000982,153.43260510000982,154.19958310000948,v,1,0.7631207999947947,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
50,c,58,2,14,c,1,0.5871963999816217,None,14,2,58,2,,,,,154.2160290000029,,154.1999533000053,154.2160290000029,155.19958159999806,155.19958159999806,155.19958159999806,155.19958159999806,155.21603400001186,156.1993680000014,156.1993680000014,156.80027289999998,c,1,0.5871963999816217,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-150,z,59,3,14,z,1,0.6699394999886863,None,14,3,59,3,,,,,156.8160038999922,,156.80069929998717,156.8160038999922,157.7992430999875,157.7992430999875,157.7992430999875,157.7992430999875,157.81595230000676,158.81603670000914,158.81603670000914,159.49999439998646,z,1,0.6699394999886863,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
-50,x,60,0,15,x,1,1.444210599991493,None,15,0,60,0,,,,,159.5159815000079,,159.50043630000437,159.5159815000079,160.49927589998697,160.49927589998697,160.49927589998697,160.49927589998697,160.51604240000597,161.51578729998437,161.51578729998437,162.96687209999072,x,1,1.444210599991493,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
150,v,61,1,15,v,1,0.5727621999976691,None,15,1,61,1,,,,,162.9827180999855,,162.96732319999137,162.9827180999855,163.9827229999937,163.9827229999937,163.9827229999937,163.9827229999937,163.9827229999937,164.9827185999893,164.9827185999893,165.56740500000888,v,1,0.5727621999976691,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
50,c,62,2,15,c,1,0.8437795999925584,None,15,2,62,2,,,,,165.5822915000026,,165.5683793000062,165.5822915000026,166.58272919998853,166.58272919998853,166.58272919998853,166.58272919998853,166.58272919998853,167.5827258999925,167.5827258999925,168.4328286999953,c,1,0.8437795999925584,None,,,,,03,001,2025-10-04_18h35.03.780,motor sequencing,,2025.1.1,60.00142803089072,2025-10-04 18h35.13.141000 +0530,
