pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.49055489999591373,None,2,2,10,2,,,,,25.56940510001732,,25.553752500010887,25.56940510001732,26.569627899996703,26.569627899996703,26.569627899996703,26.569627899996703,26.569627899996703,27.55250089999754,27.55250089999754,28.05286550000892,c,1,0.49055489999591373,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-150,z,11,3,2,z,1,0.5291546999942511,None,2,3,11,3,,,,,28.068935699993744,,28.05317020000075,28.068935699993744,29.053060100006405,29.053060100006405,29.053060100006405,29.053060100006405,29.068934100010665,30.052421300002607,30.052421300002607,30.587395200011088,z,1,0.5291546999942511,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-50,x,12,0,3,x,1,0.47824280001805164,None,3,0,12,0,,,,,30.602875300013693,,30.587810400000308,30.602875300013693,31.602571700001135,31.602571700001135,31.602571700001135,31.602571700001135,31.602571700001135,32.603195000003325,32.603195000003325,33.087181600014446,x,1,0.47824280001805164,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
150,v,13,1,3,v,1,0.5495088000025135,None,3,1,13,1,,,,,33.10263870001654,,33.087593600008404,33.10263870001654,34.10234240000136,34.10234240000136,34.10234240000136,34.10234240000136,34.10234240000136,35.086575299996184,35.086575299996184,35.637985800014576,v,1,0.5495088000025135,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
50,c,14,2,3,c,1,0.49832600000081584,None,3,2,14,2,,,,,35.65268769999966,,35.638933700014604,35.65268769999966,36.65300710001611,36.65300710001611,36.65300710001611,36.65300710001611,36.65300710001611,37.65268379999907,37.65268379999907,38.153128900012234,c,1,0.49832600000081584,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-150,z,15,3,3,z,1,0.49642640000092797,None,3,3,15,3,,,,,38.169243200012716,,38.1537339000206,38.169243200012716,39.153131300001405,39.153131300001405,39.153131300001405,39.153131300001405,39.169845299999,40.1524682000163,40.1524682000163,40.65286960001686,z,1,0.49642640000092797,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-50,x,16,0,4,x,1,1.1722529999969993,None,4,0,16,0,,,,,40.668897099996684,,40.65326069999719,40.668897099996684,41.65255210001487,41.65255210001487,41.65255210001487,41.65255210001487,41.669112700008554,42.652839100017445,42.652839100017445,43.836979999992764,x,1,1.1722529999969993,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
150,v,17,1,4,v,1,0.5728927000018302,None,4,1,17,1,,,,,43.8530877000012,,43.8374169000017,43.8530877000012,44.85314710001694,44.85314710001694,44.85314710001694,44.85314710001694,44.85314710001694,45.852324800012866,45.852324800012866,46.43590270000277,v,1,0.5728927000018302,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
50,c,18,2,4,c,1,0.5963434999866877,None,4,2,18,2,,,,,46.452226900000824,,46.43621479999274,46.452226900000824,47.435568500019144,47.435568500019144,47.435568500019144,47.435568500019144,47.45229129999643,48.436421299993526,48.436421299993526,49.03661500001908,c,1,0.5963434999866877,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-150,z,19,3,4,z,1,0.484350299986545,None,4,3,19,3,,,,,49.052520500001265,,49.03702260000864,49.052520500001265,50.03606899999431,50.03606899999431,50.03606899999431,50.03606899999431,50.052583400014555,51.03605550000793,51.03605550000793,51.537379300018074,z,1,0.484350299986545,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-50,x,20,0,5,x,1,0.45957520001684316,None,5,0,20,0,,,,,51.55319020000752,,51.538003699999535,51.55319020000752,52.55315419999533,52.55315419999533,52.55315419999533,52.55315419999533,52.55315419999533,53.55239050000091,53.55239050000091,54.02392289999989,x,1,0.45957520001684316,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
150,v,21,1,5,v,1,0.46638110000640154,None,5,1,21,1,,,,,54.0361050000065,,54.024676500004716,54.0361050000065,55.036731000000145,55.036731000000145,55.036731000000145,55.036731000000145,55.036731000000145,56.0364385000139,56.0364385000139,56.504343200009316,v,1,0.46638110000640154,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
50,c,22,2,5,c,1,0.6771619999781251,None,5,2,22,2,,,,,56.5195992999943,,56.505064400000265,56.5195992999943,57.51981280001928,57.51981280001928,57.51981280001928,57.51981280001928,57.51981280001928,58.51915510001709,58.51915510001709,59.20375050001894,c,1,0.6771619999781251,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-150,z,23,3,5,z,1,0.48731060000136495,None,5,3,23,3,,,,,59.219749400013825,,59.20428180001909,59.219749400013825,60.21913539999514,60.21913539999514,60.21913539999514,60.21913539999514,60.21913539999514,61.21996560000116,61.21996560000116,61.72101850001491,z,1,0.48731060000136495,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-50,x,24,0,6,x,1,0.40062589998706244,None,6,0,24,0,,,,,61.735904500004835,,61.721524099993985,61.735904500004835,62.71960360000958,62.71960360000958,62.71960360000958,62.71960360000958,62.736103100003675,63.73611440000241,63.73611440000241,64.13869630001136,x,1,0.40062589998706244,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
150,v,25,1,6,v,1,0.5168117000139318,None,6,1,25,1,,,,,64.15279480000027,,64.13965940001071,64.15279480000027,65.15244410000741,65.15244410000741,65.15244410000741,65.15244410000741,65.15244410000741,66.15229980001459,66.15229980001459,66.6707286000019,v,1,0.5168117000139318,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
50,c,26,2,6,c,1,0.908934400009457,None,6,2,26,2,,,,,66.68645199999446,,66.67141539999284,66.68645199999446,67.68649300001562,67.68649300001562,67.68649300001562,67.68649300001562,67.68649300001562,68.6693004000117,68.6693004000117,69.58762030000798,c,1,0.908934400009457,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-150,z,27,3,6,z,1,0.47979860001942143,None,6,3,27,3,,,,,69.60286450001877,,69.58818120000069,69.60286450001877,70.60378609999316,70.60378609999316,70.60378609999316,70.60378609999316,70.60378609999316,71.60292900001514,71.60292900001514,72.08730680000735,z,1,0.47979860001942143,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-50,x,28,0,7,x,1,0.4181463000131771,None,7,0,28,0,,,,,72.10312179999892,,72.08803670000634,72.10312179999892,73.08599920000415,73.08599920000415,73.08599920000415,73.08599920000415,73.10244680001051,74.08644630000344,74.08644630000344,74.52037589999964,x,1,0.4181463000131771,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
150,v,29,1,7,v,1,0.5015334000054281,None,7,1,29,1,,,,,74.53639180000755,,74.52087830001255,74.53639180000755,75.51975080001284,75.51975080001284,75.51975080001284,75.51975080001284,75.53622330000508,76.51901899999939,76.51901899999939,77.03635929999291,v,1,0.5015334000054281,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
50,c,30,2,7,c,1,0.47963960000197403,None,7,2,30,2,,,,,77.05239840000286,,77.03677430000971,77.05239840000286,78.03601280000294,78.03601280000294,78.03601280000294,78.03601280000294,78.05287980000139,79.03578850001213,79.03578850001213,79.5194582999975,c,1,0.47963960000197403,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-150,z,31,3,7,z,1,0.949614900018787,None,7,3,31,3,,,,,79.5356643999985,,79.5197804000054,79.5356643999985,80.51914099999703,80.51914099999703,80.51914099999703,80.51914099999703,80.5357759000035,81.51896610000404,81.51896610000404,82.4696910000057,z,1,0.949614900018787,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-50,x,32,0,8,x,1,0.47147160000167787,None,8,0,32,0,,,,,82.48557330001495,,82.47002920001978,82.48557330001495,83.46909200001392,83.46909200001392,83.46909200001392,83.46909200001392,83.4856345000153,84.46937460001209,84.46937460001209,84.95373239999753,x,1,0.47147160000167787,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
150,v,33,1,8,v,1,0.6509008000139147,None,8,1,33,1,,,,,84.96944820001954,,84.95422270000563,84.96944820001954,85.95265399999334,85.95265399999334,85.95265399999334,85.95265399999334,85.96981290000258,86.95281430002069,86.95281430002069,87.60506550001446,v,1,0.6509008000139147,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
50,c,34,2,8,c,1,0.8143223999941256,None,8,2,34,2,,,,,87.61944569999469,,87.60549909999827,87.61944569999469,88.61933489999501,88.61933489999501,88.61933489999501,88.61933489999501,88.61933489999501,89.61987590001081,89.61987590001081,90.4366175000032,c,1,0.8143223999941256,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-150,z,35,3,8,z,1,1.1746780999819748,None,8,3,35,3,,,,,90.45292800001334,,90.43717049999395,90.45292800001334,91.43647320001037,91.43647320001037,91.43647320001037,91.43647320001037,91.45288830000209,92.43678049999289,92.43678049999289,93.62072410000837,z,1,1.1746780999819748,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-50,x,36,0,9,x,1,0.525436299998546,None,9,0,36,0,,,,,93.63637550000567,,93.62125369999558,93.63637550000567,94.63592380000046,94.63592380000046,94.63592380000046,94.63592380000046,94.63592380000046,95.636542799999,95.636542799999,96.17052270000568,x,1,0.525436299998546,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
150,v,37,1,9,v,1,0.8315089000097942,None,9,1,37,1,,,,,96.18638480000664,,96.17094860001816,96.18638480000664,97.16978409999865,97.16978409999865,97.16978409999865,97.16978409999865,97.18669360000058,98.16968890000135,98.16968890000135,99.00348020001547,v,1,0.8315089000097942,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
50,c,38,2,9,c,1,0.5785838000010699,None,9,2,38,2,,,,,99.0198544000159,,99.0040095000004,99.0198544000159,100.00259310001275,100.00259310001275,100.00259310001275,100.00259310001275,100.01978540001437,101.00319390001823,101.00319390001823,101.58753799999249,c,1,0.5785838000010699,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-150,z,39,3,9,z,1,0.4628921000112314,None,9,3,39,3,,,,,101.60314920000383,,101.58801530001801,101.60314920000383,102.60280950000742,102.60280950000742,102.60280950000742,102.60280950000742,102.60280950000742,103.60318350000307,103.60318350000307,104.07022550000693,z,1,0.4628921000112314,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-50,x,40,0,10,x,1,0.41048560000490397,None,10,0,40,0,,,,,104.08639780001249,,104.07058299999335,104.08639780001249,105.06982010000502,105.06982010000502,105.06982010000502,105.06982010000502,105.0860542000155,106.06915460000164,106.06915460000164,106.48757300002035,x,1,0.41048560000490397,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
150,v,41,1,10,v,1,0.4915956999757327,None,10,1,41,1,,,,,106.50314580000122,,106.4881806000194,106.50314580000122,107.50298020002083,107.50298020002083,107.50298020002083,107.50298020002083,107.50298020002083,108.50268510001479,108.50268510001479,109.00413970000227,v,1,0.4915956999757327,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
50,c,42,2,10,c,1,0.5283115999773145,None,10,2,42,2,,,,,109.01954850001493,,109.00461110001197,109.01954850001493,110.01995960000204,110.01995960000204,110.01995960000204,110.01995960000204,110.01995960000204,111.01977929999703,111.01977929999703,111.5535552999936,c,1,0.5283115999773145,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-150,z,43,3,10,z,1,0.4674182999879122,None,10,3,43,3,,,,,111.56975429999875,,111.55433529999573,111.56975429999875,112.55279400001746,112.55279400001746,112.55279400001746,112.55279400001746,112.56993329999386,113.5528759000008,113.5528759000008,114.02085309999529,z,1,0.4674182999879122,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-50,x,44,0,11,x,1,0.38262140000006184,None,11,0,44,0,,,,,114.03643460001331,,114.02139040001202,114.03643460001331,115.03571940000984,115.03571940000984,115.03571940000984,115.03571940000984,115.03571940000984,116.03644940000959,116.03644940000959,116.42170360000455,x,1,0.38262140000006184,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
150,v,45,1,11,v,1,0.44155400001909584,None,11,1,45,1,,,,,116.43601450001006,,116.42232240000158,116.43601450001006,117.43646409999928,117.43646409999928,117.43646409999928,117.43646409999928,117.43646409999928,118.43652230000589,118.43652230000589,118.88732870001695,v,1,0.44155400001909584,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
50,c,46,2,11,c,1,0.6840924000134692,None,11,2,46,2,,,,,118.90316919999896,,118.88775330001954,118.90316919999896,119.9031898000103,119.9031898000103,119.9031898000103,119.9031898000103,119.9031898000103,120.90314410001156,120.90314410001156,121.5880310999928,c,1,0.6840924000134692,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-150,z,47,3,11,z,1,0.3987160000251606,None,11,3,47,3,,,,,121.6030732000072,,121.58878240000922,121.6030732000072,122.60278820001986,122.60278820001986,122.60278820001986,122.60278820001986,122.60278820001986,123.60312499999418,123.60312499999418,124.00339050000184,z,1,0.3987160000251606,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-50,x,48,0,12,x,1,0.47730800000135787,None,12,0,48,0,,,,,124.01939820000553,,124.00405540000065,124.01939820000553,125.00263880001148,125.00263880001148,125.00263880001148,125.00263880001148,125.01971510000294,126.00304890002008,126.00304890002008,126.48754960001679,x,1,0.47730800000135787,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
150,v,49,1,12,v,1,0.528265700006159,None,12,1,49,1,,,,,126.50311180000426,,126.48826770001324,126.50311180000426,127.50278989999788,127.50278989999788,127.50278989999788,127.50278989999788,127.50278989999788,128.50304589999723,128.50304589999723,129.03667560001486,v,1,0.528265700006159,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
50,c,50,2,12,c,1,0.8185912000190001,None,12,2,50,2,,,,,129.05293609999353,,129.03716420001,129.05293609999353,130.03578190002008,130.03578190002008,130.03578190002008,130.03578190002008,130.0527951999975,131.03575929999352,131.03575929999352,131.87078100000508,c,1,0.8185912000190001,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-150,z,51,3,12,z,1,0.8353812000132166,None,12,3,51,3,,,,,131.88652400000137,,131.87123770001926,131.88652400000137,132.8692505999934,132.8692505999934,132.8692505999934,132.8692505999934,132.88615410000784,133.88573179999366,133.88573179999366,134.72225180000532,z,1,0.8353812000132166,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-50,x,52,0,13,x,1,0.7043170999968424,None,13,0,52,0,,,,,134.73614580000867,,134.72283340001013,134.73614580000867,135.7358479000104,135.7358479000104,135.7358479000104,135.7358479000104,135.7358479000104,136.73640900000464,136.73640900000464,137.45290269999532,x,1,0.7043170999968424,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
150,v,53,1,13,v,1,0.760652700002538,None,13,1,53,1,,,,,137.4689011000155,,137.45320059999358,137.4689011000155,138.45238230001996,138.45238230001996,138.45238230001996,138.45238230001996,138.46904369999538,139.45281940000132,139.45281940000132,140.2209070000099,v,1,0.760652700002538,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
50,c,54,2,13,c,1,0.5864996000018436,None,13,2,54,2,,,,,140.23570489999838,,140.22150610000244,140.23570489999838,141.23651360001531,141.23651360001531,141.23651360001531,141.23651360001531,141.23651360001531,142.2357661999995,142.2357661999995,142.8375093000068,c,1,0.5864996000018436,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-150,z,55,3,13,z,1,0.6301387999847066,None,13,3,55,3,,,,,142.85252089999267,,142.8380324000027,142.85252089999267,143.8529492999951,143.8529492999951,143.8529492999951,143.8529492999951,143.8529492999951,144.85417740000412,144.85417740000412,145.4866862000199,z,1,0.6301387999847066,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-50,x,56,0,14,x,1,0.8454473000019789,None,14,0,56,0,,,,,145.50286380000762,,145.48711710001226,145.50286380000762,146.4857786000066,146.4857786000066,146.4857786000066,146.4857786000066,146.50276510001277,147.48573810001835,147.48573810001835,148.33737880000263,x,1,0.8454473000019789,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
150,v,57,1,14,v,1,0.8224837000016123,None,14,1,57,1,,,,,148.35311500000535,,148.33785110001918,148.35311500000535,149.35319580000942,149.35319580000942,149.35319580000942,149.35319580000942,149.35319580000942,150.35277990001487,150.35277990001487,151.18700860001263,v,1,0.8224837000016123,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
50,c,58,2,14,c,1,0.7326927999965847,None,14,2,58,2,,,,,151.2028927000065,,151.18745019999915,151.2028927000065,152.18577730000834,152.18577730000834,152.18577730000834,152.18577730000834,152.20237770001404,153.18682090000948,153.18682090000948,153.92125760001363,c,1,0.7326927999965847,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-150,z,59,3,14,z,1,0.8200910000014119,None,14,3,59,3,,,,,153.93605720001506,,153.92197060000035,153.93605720001506,154.93651410000166,154.93651410000166,154.93651410000166,154.93651410000166,154.93651410000166,155.93646490000538,155.93646490000538,156.7712509999983,z,1,0.8200910000014119,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
-50,x,60,0,15,x,1,1.4499943999981042,None,15,0,60,0,,,,,156.78579389999504,,156.772031600005,156.78579389999504,157.78644660001737,157.78644660001737,157.78644660001737,157.78644660001737,157.78644660001737,158.78623920000973,158.78623920000973,160.2375157000206,x,1,1.4499943999981042,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
150,v,61,1,15,v,1,1.8837544999842066,None,15,1,61,1,,,,,160.2531888000085,,160.23796520000906,160.2531888000085,161.2528232000186,161.2528232000186,161.2528232000186,161.2528232000186,161.2528232000186,162.25306260000798,162.25306260000798,164.13831360000768,v,1,1.8837544999842066,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
50,c,62,2,15,c,1,0.827942100004293,None,15,2,62,2,,,,,164.15316040001926,,164.13913870000397,164.15316040001926,165.152490700013,165.152490700013,165.152490700013,165.152490700013,165.152490700013,166.15328510000836,166.15328510000836,166.9862434999959,c,1,0.827942100004293,None,,,,,04,001,2025-10-04_18h46.30.470,motor sequencing,,2025.1.1,59.83215882123105,2025-10-04 18h46.38.337251 +0530,
